exposure_type,account_number,entity_code,entity_name,account_status,account_balance,product_code,product_subcode,cost_center,days_delinquent,days_delinquent_bucket,npl_flag,date_opened
Current Account,c63228c25b22174c7b2f9ce24bae19c6,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,0,CA,01,2232849007f7f98fedd0dac7bcfc376d,0,0,true,2011-05-08
Current Account,f7dff171e8106bd48b2a82b8c3ee42a8,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,0,CA,01,2232849007f7f98fedd0dac7bcfc376d,0,0,true,2017-04-26
Loan,e8d80154dca859b67d74bd1c1d23c41e,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,290000,LOAN,01,2232849007f7f98fedd0dac7bcfc376d,0,0,false,2018-05-15
Current Account,fe2221d2d8250afda927f4865d1d126a,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,0,CA,01,2232849007f7f98fedd0dac7bcfc376d,0,0,true,2003-01-08
Loan,64646ac4b943da302c40ec3cad888294,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,01,2232849007f7f98fedd0dac7bcfc376d,0,0,false,2011-04-30
Loan,93b57d398e4845caef182a3eff0036d0,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,01,2232849007f7f98fedd0dac7bcfc376d,0,0,false,2008-07-25
Loan,ac1c5d78da01441e889ddf0dcb42c231,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,101000,LOAN,01,2232849007f7f98fedd0dac7bcfc376d,0,0,false,2013-07-21
Loan,7ee14c1f91b1a28c751e3a51419d585f,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,03,2232849007f7f98fedd0dac7bcfc376d,0,0,false,2015-09-07
Loan,3bc323c87f11cccf5dc8da2249fcc7e1,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,01,260ce6b0d64b500f411c0958ef783bc7,0,0,false,2016-05-27
Current Account,4e9b48f1306b0afad3ac4b591f9530ee,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,0,CA,03,260ce6b0d64b500f411c0958ef783bc7,0,0,false,2004-09-23
Current Account,7b076e5422ee546fede27ae8562a3901,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,0,CA,01,260ce6b0d64b500f411c0958ef783bc7,0,0,true,2020-05-06
Loan,1408bec3a8021d2bc32c0fface708f95,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,290000,LOAN,03,260ce6b0d64b500f411c0958ef783bc7,0,0,false,2015-03-10
Loan,3059bb06f70804b7d126053782931d01,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,290000,LOAN,01,260ce6b0d64b500f411c0958ef783bc7,0,0,false,2015-06-23
Loan,1601f4bac5ff1b3fed6e6e6432429feb,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,03,260ce6b0d64b500f411c0958ef783bc7,0,0,false,2009-12-31
Loan,d967ed82b8f0fdb6494c03bea4213e0e,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,03,28c91b0c577cb06f7842b28fef2808b2,0,0,false,1996-04-16
Loan,e8b268352f62663cfb71154934bb8426,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,01,28c91b0c577cb06f7842b28fef2808b2,0,0,false,1995-08-07
Loan,6e75198e8c73ac11113b3b74d423348d,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,290000,LOAN,01,28c91b0c577cb06f7842b28fef2808b2,0,0,false,1997-10-06
Loan,05d894cee720af75916295be7a422c5b,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,01,28c91b0c577cb06f7842b28fef2808b2,0,0,false,1996-07-14
Current Account,291da516e05c56fda3cf5f721095fc31,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,0,CA,03,2cd85d7e946c2411b8c588cb013e02ad,0,0,false,2016-06-11
Loan,db1d46527067a507186f53fdeee519af,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,101000,LOAN,01,2cd85d7e946c2411b8c588cb013e02ad,0,0,false,2012-02-04
Loan,19f76a8687eba359a3383b91bafd1dc1,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,10000,LOAN,03,2cd85d7e946c2411b8c588cb013e02ad,0,0,false,2010-09-19
Loan,9cbbc38be172f4b46f559ef2ebc0a47d,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,10000,LOAN,02,2cd85d7e946c2411b8c588cb013e02ad,0,0,false,2013-04-28
Loan,f18a052fce9e0e31b92f6130fc16470e,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,02,2f7fb79a5a1ef598503d228dceee754d,0,0,false,2015-02-12
Loan,8d29422ddf767d85875df62682838a31,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,10000,LOAN,03,2f7fb79a5a1ef598503d228dceee754d,0,0,false,2013-06-19
Loan,cf4c800f3583ad8a9ae151239ab4754e,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,02,2f7fb79a5a1ef598503d228dceee754d,0,0,false,2012-01-29
Loan,6cf7451a2b0aa5ff8ae5d7e852112c26,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,101000,LOAN,02,2f7fb79a5a1ef598503d228dceee754d,0,0,false,2015-04-16
Loan,efd76e18b86f6beadd522f9b829ae505,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1999-03-14
Loan,8ec863a411ab101e2cc70db4bf7b067a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-04-27
Loan,5217253ef55f58641f0107a8e200565a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2014-08-01
Loan,75c099e20f9b37a73d4f46884549f97c,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2011-11-07
Loan,37e1097e4908dde2080b7b9e41da18c4,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-02-15
Loan,77ba98d66cd175a39fce6ad7eaa1deb8,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2002-11-02
Loan,7eaf09e5bfe0fd1cb7b97dff45957869,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-10-15
Loan,39f1aee869f945eb8b4d86aada02f911,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2008-08-28
Loan,7b275c03d3fec4875b2b0a5f18defd2d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1998-04-04
Loan,6ee26647caec8e773bc5721f1b942739,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1997-09-19
Loan,25752eb832bb0ee8b32bd77a18e7e9c1,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2005-11-19
Loan,5535e5d38238899d4594f2649ef7a616,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1999-08-05
Loan,af0de92fdd8ce5b460f51309e7a145df,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2013-10-02
Loan,e65f779411a1ab66f8d628937dd28bb9,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1997-07-16
Loan,7eb3f7a98fe59ed4d0fcb1121a4fabfb,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-05-12
Loan,6a54fe4a5f8ec98da9d6380108dfae72,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2007-06-20
Loan,36b042113f770b8311dfbc5b83bc3e11,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-01-13
Loan,e771bceca50c69a29c973ead6eca1759,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2013-11-14
Loan,464664e6de587c8aaa6fcbcffbc48ac0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2017-05-03
Loan,2f70ac7bb3cf8b786e28a271d6bc684d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-02-14
Loan,f3264c0e189ef35fd045977f1f3ce09d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-02-04
Loan,c315e160ca44e760ed60663b9fedd8ee,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-07-10
Loan,d93701e3faf03c582014c3d0e1967db8,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1999-02-24
Loan,968b98b0448306e1122d92de76c693e4,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2017-04-29
Loan,c9a5fa0824ebe84738645fdcf1deed11,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1996-04-26
Loan,31c992f7c2b8e2396702e01e10858a22,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2003-08-01
Loan,2f2afb632246ab9f3a41d5bc7c16061e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1994-01-08
Loan,a0ca6488807bc0a5a83e2af28ea5d00f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2008-06-26
Loan,699dd7073f9b87dd96de8c1246ebcb36,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2005-07-28
Loan,eafb0c1eeb055249905eb7c22f66d78e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2008-04-15
Loan,de2289b23be5a52fb484fd60586ade58,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1997-11-29
Loan,3ddc92ec9021207949a3ec50de64eb44,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2002-12-17
Loan,d483123e1ddade1de98099b8c0db3e40,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2009-06-02
Loan,6f99a632881a3250a7d4b200d6f31283,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2007-06-04
Loan,846d6563232c6314c80807db3465d321,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2001-03-05
Loan,aae33c4d8aa09a45c115bdd60727e1bc,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-04-23
Loan,9ababd4f7772be8b34f4c30c04a65052,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2016-01-12
Loan,5f580385ab236c64c63efb6cb7dfa270,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1997-09-27
Loan,2948d71944579ab4c058ea56987193d2,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2003-08-31
Loan,db3a61bf50ae7a0e929d5582922e25da,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2012-06-03
Loan,b3a64ed5037499fbd3c24c66a7aca0d5,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-09-30
Loan,b91739d648861f5949d35a07898423cc,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-06-11
Loan,6a292fa46b9f545af35eb4334bf310d0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1999-11-07
Loan,2f10413ba31bc42b1d1d0160c3c80b72,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2005-04-14
Loan,a76a2dd9338fd6348ea6f14ae4914f17,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2005-08-11
Loan,2d3ecc9f0a893f872ad06459c60e9842,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2007-10-09
Loan,8909e88201aafe5d2c0cb4160588f378,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2003-08-16
Loan,7e82594b25d52c7fc8d7c085520f30c6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2008-07-31
Loan,e406764f8ed3a129a5f094ffd62bd2c3,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1996-09-23
Loan,6d78e69b8174dbe938426df757161a9e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-03-30
Loan,10c28260bf1f17ebb5d6e2c3e75a41a0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,1999-10-03
Loan,e0f18c393f7ff7c143547b94d5f25d6a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2002-10-26
Loan,79e4033daf842dafd70d43a44ce8330b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2008-07-08
Loan,990e5039209719d5fb55015dc3ad314c,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2007-07-20
Loan,207128b24a15310766e368e669604b22,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2006-10-21
Loan,d3dd9b14a5afa357485cd9f9d8463a52,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,30b5fa32c931f51f9e4ff03798df940e,0,0,false,2000-09-10
Loan,d21ca25176bcde520b51437d5f43e011,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,02,329aea91b8169e56d1105c1b0f3b15e3,0,0,false,1998-06-08
Loan,eb062360b958e29bc6a019f73eca6e98,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,101000,LOAN,01,329aea91b8169e56d1105c1b0f3b15e3,0,0,false,2015-02-22
Loan,36f2d8c35df08453d0756d1bd5bad7e4,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,290000,LOAN,01,329aea91b8169e56d1105c1b0f3b15e3,0,0,false,2013-03-12
Current Account,aa7395948ef5897ba6b3fab99d553cac,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,0,CA,03,340aa1fa95763220dc5cbfa93422c7d8,0,0,false,2005-05-12
Loan,3f2155c7e41a8bcc4cf3c0c2f9739008,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,02,3681c4be642a384a484dfeee846cfe1f,0,0,false,2010-05-07
Loan,9fd9f4d9542fc22de279bde3a2e04b2c,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,10000,LOAN,01,37df5a8a82418bfea0214e6a4fdbdf9d,0,0,false,2001-10-05
Loan,e7abc774a3058e3ad55f8139e5d16045,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,10000,LOAN,03,37df5a8a82418bfea0214e6a4fdbdf9d,0,0,false,2008-05-11
Loan,c5766f9015624ae3209e80da14bd7adb,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,10000,LOAN,01,37df5a8a82418bfea0214e6a4fdbdf9d,0,0,false,2009-06-15
Loan,8b7654c4dbcc42e47e04cff9a57f94d2,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,265000,LOAN,03,37df5a8a82418bfea0214e6a4fdbdf9d,0,0,false,2000-04-22
Loan,6ce0b810cc68cabfe25922904bd6879d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2008-10-15
Loan,a4168fdeadd081a427e73d38fe15e073,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2006-01-29
Loan,ad85a7c7aa4969c1b583ab4ead55ef7b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2013-05-06
Loan,90eb8e8f935dbc78dd4b3a1037693346,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2000-07-27
Loan,6057c944321851d9ae4d347116fcd703,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2001-10-23
Loan,82eea6960c49a0fdff3617432fc0a4c1,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,1996-07-08
Loan,21791d4b3fc04d582a1a57f8ff51ffe4,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,1999-06-08
Loan,9272212c87a16086b94723bde54ac7dc,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2000-09-18
Loan,fa26f0b2126c10c427890f1185b767a4,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2006-02-21
Loan,6ea8aa67d13daa7c3d53395ee269f590,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2009-01-04
Loan,a728026c4bdc0ba7a40dc74a60e36321,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2010-01-10
Loan,61bfadc3bc423ebd0b29663b3c19af2f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2007-07-08
Loan,4b96460799cfd78ef70dcc1f8df36f6a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,1999-02-01
Loan,63217d13877059e51045a825961da8db,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2000-04-12
Loan,1503fc88baea360f9937e6827511d8ea,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2014-09-02
Loan,599ca83676c67a9ab8f078a8819ce59f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2015-07-21
Loan,a13a5654d74d968e030a454cc6755ef5,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2002-07-21
Loan,7a0659e33ba31a279e8f93a4aa11f867,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2014-12-31
Loan,09a51bd224940677143fcf371d8f8d90,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2014-07-15
Loan,8c6a80bcea1ed0b381dec509c6db7e85,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2000-12-09
Loan,d053d478d4e3fbe4227ca0ce3c41db87,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2009-01-14
Loan,3e0084ae0385c520fbd2bf9fd90d94ec,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2015-05-25
Loan,5f00b2060c356005c14e7c7841064006,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2006-10-28
Loan,f93a4150b48fb7ac23b33f5d5dd64f8f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2000-02-05
Loan,7156ca9e1ae5d2ddad0e0a0a0c3fa2e5,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2016-01-13
Loan,319ebf43295fcd10353a8c5944316a50,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,1999-08-12
Loan,a812df780c2e186a0a9dd56465c30f64,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2015-04-10
Loan,9a21e026b8848bf33a9290cafd689ce2,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,1998-06-20
Loan,8d72c2258e1a09107d4e54cc145d5ea0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2014-11-28
Loan,b47226f6f76334afa25ca0dfed671508,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,1995-04-26
Loan,145194ff1dec25c9c7e77639f60c4763,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,2016-11-02
Loan,f0bfa0545cb89fe89fc8c9931583147e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,3bd137cc1da0a301c9bd5093e3c95a30,0,0,false,1998-05-16
Current Account,d11d4124e0bdb869ca9b779bb9104443,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,03,3d96cde96e09d79462c0ae42dd464067,0,0,false,2005-07-15
Current Account,9798fdaacf0c52248654fd96f3af9e11,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,01,3d96cde96e09d79462c0ae42dd464067,0,0,true,2021-10-28
Current Account,59714957da67dc08457f8e24b2dfaf16,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,03,3d96cde96e09d79462c0ae42dd464067,0,0,false,2006-02-12
Current Account,5c09132a9e768e1b0949a42d8aa34e47,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,03,3d96cde96e09d79462c0ae42dd464067,0,0,false,2011-11-27
Current Account,088b7bf8de89aae5ae76851c3660e752,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,01,3d96cde96e09d79462c0ae42dd464067,0,0,true,1987-03-19
Current Account,418cd4c32ce5b26ed8d9cba8e900ef8d,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,3d96cde96e09d79462c0ae42dd464067,0,0,false,2016-09-20
Current Account,4c1ba09d5ba92e8ddba305bf9fdc8149,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,01,3fc3f487508777bf0d6f1754d129740c,0,0,true,2018-05-16
